NMU,ANO,PIB,PIBpC,VABT,VAAGRO,VAAGRO_R,VAIND,VAIND_R,VASERV,VASERV_R,VAADESS,VAADESS_R,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP,CENSO,MCEXT,CTRY,US,IDBEF1,IDBEF2,IDBEM,IDBFF1,IDBFF2,IDBFM,IDBMF1,IDBMF2,IDBMM,IRE_F1,IRE_F2,IRE_M,IRF_F1,IRF_F2,IRF_M,IRM_F1,IRM_F2,IRM_M,NSLPE_F1,NSLPE_F2,NSLPE_M,NSLPF_F1,NSLPF_F2,NSLPF_M,NSLPM_F1,NSLPM_F2,NSLPM_M,NSME_F1,NSME_F2,NSME_M,NSMF_F1,NSMF_F2,NSMF_M,NSMM_F1,NSMM_F2,NSMM_M,NSMPE_F1,NSMPE_F2,NSMPE_M,NSMPF_F1,NSMPF_F2,NSMPF_M,NSMPM_F1,NSMPM_F2,NSMPM_M,TAE_F1,TAE_F2,TAE_M,TAF_F1,TAF_F2,TAF_M,TAM_F1,TAM_F2,TAM_M,SIFI,FCMI,MCSI,SUPCOM,INSND,IDHME
Goianira,2020,960585.26,21206.85,850872.877,20453.459,0.0240382077662583,224752.093,0.2641429749088124,400413.41,0.4705913431061218,205253.915,0.2412274742188074,2466.51,1870.85,1100.0,786.48,1516.17,1644.25,2913.77,1607.44,65606.6666666667,"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Milho Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Carnes de animais da espécie bovina, congeladas Milho Carnes de animais da espécie bovina, congeladas Grumos, sêmolas e pellets, de cereais Carnes de animais da espécie bovina, congeladas Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Milho Grumos, sêmolas e pellets, de cereais Milho Milho Carnes de animais da espécie bovina, congeladas Grumos, sêmolas e pellets, de cereais Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grumos, sêmolas e pellets, de cereais Carnes de animais da espécie bovina, congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Milho Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grumos, sêmolas e pellets, de cereais Grumos, sêmolas e pellets, de cereais Grumos, sêmolas e pellets, de cereais Grumos, sêmolas e pellets, de cereais Grumos, sêmolas e pellets, de cereais Milho Grumos, sêmolas e pellets, de cereais Grumos, sêmolas e pellets, de cereais Milho Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grumos, sêmolas e pellets, de cereais Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grumos, sêmolas e pellets, de cereais Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Milho Grumos, sêmolas e pellets, de cereais Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos Calçado com sola exterior de borracha, plástico, couro natural ou reconstituído e parte superior de couro natural Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio","África do Sul Coreia do Sul Estados Unidos Gana Portugal Geórgia Trinidad e Tobago Azerbaijão Trinidad e Tobago Jordânia Nova Zelândia Cabo Verde Austrália Peru Egito Iraque Coveite (Kuweit) Equador Espanha Taiwan (Formosa) Japão Congo, República Democrática França Gabão Palestina Costa do Marfim Costa do Marfim Equador Angola Trinidad e Tobago Jordânia Palestina Malásia Chile Austrália Hong Kong Hong Kong Reino Unido Israel Polônia Argentina Países Baixos (Holanda) Argentina México Portugal Haiti Estados Unidos Japão Israel Chile Taiwan (Formosa) Libéria Taiwan (Formosa) Costa Rica Maurício Espanha Turquia Jordânia Trinidad e Tobago Cabo Verde França Portugal Cabo Verde Áustria Estados Unidos Israel",18399044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goianira,2021,,,,,,,,,,,,2711.25,1946.44,1132.0,565.5,1654.04,4048.24,2126.69,1662.83,68761.3333333333,,,,,5.2,4.5,,,,5.7,,,,0.99975,0.984602,,,,0.967424,,,,259.81,277.02,,,,209.57,,,,254.99,268.82,,,,216.38,,,,5.246667,4.612082,,,,5.903806,,,,100.0,98.4,,,,96.7,,,,,,,,
Goianira,2022,,,,,,,,,,,,,,,,,,,,71916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2009,,,,,,,,,,,,,,,,,,,,,,,,5.5,3.9,,,,,5.1,,,0.92162001,0.793275,,,,,0.91568702,0.885997,,207.66,248.0,,,,,189.97,,,220.28,248.85,,,,,217.83,,,5.9438791,4.9475002,,,,,5.575305,,,91.7,80.0,,,,,93.5,89.8,,,,,,,
Goiás,2010,238779.657,9649.61,222170.889,48363.991,0.2176882453758377,18820.64,0.0847124485332549,99136.271,0.4462162952410925,55849.987,0.2513830108498148,1209.15,736.05,4106.64,1250.44,847.29,949.21,1007.49,808.28,24727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2011,264500.553,10776.59,246910.383,58288.977,0.2360734137292233,31892.303,0.1291654996946807,96491.907,0.3907972837254074,60237.196,0.2439638028506885,1306.61,915.25,4330.28,1423.47,807.07,1057.32,1059.2,889.93,24672.3333333333,,,,5.6,4.4,,,,,,,,0.94742501,0.87043297,,,,,,,,206.96,250.14,,,,,,,,220.3,251.66,,,,,,,,5.93116,5.030333,,,,,,,,94.5,87.4,,,,,,,,,,,,,
Goiás,2012,366419.105,15038.13,338796.958,68596.27,0.2024701473264114,61362.781,0.1811196339017896,144665.442,0.4269974643633016,64172.465,0.1894127544084973,1750.74,1024.53,4507.38,3036.28,1151.86,1272.8,1546.15,1008.27,24617.6666666667,"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo",Itália Hong Kong Tailândia Hong Kong China Portugal,8122936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2013,406936.169,16413.35,376930.956,76103.402,0.2019027643884998,80360.876,0.2131978674630268,144596.906,0.3836164254972998,75869.772,0.2012829426511735,2064.42,412.11,6538.29,3431.82,1232.0,1327.21,1428.19,1181.89,24563.0,"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas",Hong Kong Armênia Geórgia Tailândia China Portugal Itália Hong Kong Gabão Hong Kong,12169102.0,6.7,4.7,,,,,4.7,,,0.97338003,0.925228,,,,,0.91600603,0.89583898,,228.27,255.72,,,,,203.64,,,249.38,250.74,,,,,181.53,,,6.8735771,5.1078329,,,,,5.1312842,,,97.0,92.8,,,,,92.1,89.2,,,,,,,
Goiás,2014,424420.832,17242.37,391537.217,80134.466,0.2046662808046674,34627.047,0.0884387115618692,189242.147,0.4833311848359999,87533.557,0.2235638227974634,2214.02,1221.63,7375.12,1251.25,1332.5,1542.38,1680.58,1299.95,24508.3333333333,"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas",Hong Kong Hong Kong,404360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2015,391071.355,16001.94,363639.528,83838.513,0.2305539044699233,24076.918,0.0662109483323276,171882.693,0.4726732925470082,83841.403,0.2305618519007647,2913.97,975.72,7329.18,861.55,1282.66,1598.58,1865.45,1387.68,24453.6666666667,,,,6.5,4.7,,,,,5.5,,,0.97903001,0.88250399,,,,,0.957407,0.94178599,,,,,,,,,,,,,,,,,,,,6.6254649,5.3661671,,,,,5.775754,,,97.5,88.6,,,,,95.7,94.0,,,,,,,
Goiás,2016,410698.493,16922.76,381574.968,89165.384,0.2336772363956537,24463.396,0.0641116374279562,182058.411,0.4771235701184675,85887.776,0.2250875534372055,4329.72,1179.36,11822.6,1634.8,1543.1,1697.05,2567.38,1493.55,24399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2017,454181.136,18843.34,424322.735,88027.217,0.2074534540318703,27434.208,0.0646541081519,212444.579,0.5006674436145874,96416.731,0.2272249942016423,3857.83,1217.59,3407.37,2291.64,1665.7,2166.04,2062.17,1531.4,24344.3333333333,,,,7.0,5.7,4.7,,,4.7,6.0,,,0.98701602,0.979182,0.95844299,,,0.82702398,0.99006897,0.93054199,,239.13,279.48,282.63,,,309.38,219.72,,,250.16,272.19,286.54,,,311.42,215.55,,,7.0862889,5.8613329,4.9450812,,,5.6949682,6.0726929,,,98.7,97.9,95.9,,,82.9,99.1,93.2,,,,,,,
Goiás,2018,494964.735,21599.09,456637.851,82817.357,0.1813633206678699,35300.108,0.0773043844760035,237984.396,0.5211665994810404,100535.991,0.2201656975650053,3606.25,1279.82,1415.16,2649.05,1685.13,2130.43,2453.64,1553.48,24289.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2019,546847.796,24148.72,500111.816,91866.518,0.1836919566003615,38391.035,0.0767649029112321,263760.459,0.527402973818159,106093.803,0.2121401646706943,2865.81,403.73,1171.33,1716.83,1497.17,2370.76,2541.18,1761.78,24235.0,,,,,5.3,4.6,,,,6.3,,,,0.97153997,0.90389001,,,0.85590702,1.0,,,,262.27,286.58,,,,216.96,,,,266.76,288.98,,,,227.52,,,,5.4841671,5.0386319,,,,6.2507648,,,,97.1,90.2,,,83.8,100.0,,,,,,,,
Goiás,2020,656441.082,29330.28,599823.592,135438.947,0.225797965945961,37643.322,0.0627573214892821,320096.076,0.5336503603212727,106645.247,0.1777943522434843,2782.7,520.19,16318.03,929.62,1504.01,2357.39,3581.49,1762.51,24180.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiás,2021,,,,,,,,,,,,2965.03,589.62,3952.02,1682.83,1612.84,2908.36,2689.74,1956.4,24125.6666666667,,,,,4.9,4.5,,,,6.2,,,,0.996746,0.994304,,,,1.0,,,,244.12,272.66,,,,218.5,,,,248.34,268.82,,,,222.97,,,,4.874333,4.546813,,,,6.191933,,,,99.7,99.4,,,,100.0,,,,,,,,
Goiás,2022,,,,,,,,,,,,,,,,,,,,24071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goiatuba,2009,,,,,,,,,,,,,,,,,,,,,,,,5.2,3.0,,,,,5.0,4.4,,0.91289502,0.69313103,,,,,0.88235098,0.85324597,,196.58,228.75,,,,,197.24,254.05,,218.39,234.44,,,,,214.72,256.54,,5.7061729,4.3868332,,,,,5.647944,5.1766672,,91.4,69.5,,,,,88.2,84.7,,,,,,,
Goiatuba,2010,712143.519,21924.93,641489.132,127447.712,0.1986747797311085,139660.597,0.2177131147406563,274977.661,0.4286552137566066,99403.163,0.1549568933305015,0.0,1260.45,4586.77,799.56,858.32,1191.21,1280.49,1271.12,32492.0,"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Queijos e requeijão Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido",Alemanha Nigéria Dinamarca Quênia Sri Lanka Trinidad e Tobago Japão Angola Benin Estados Unidos Irã Finlândia Egito China Paquistão Coreia do Sul Maurício Marrocos Índia Países Baixos (Holanda) Canadá Síria África do Sul Indonésia Rússia Taiwan (Formosa) Japão Madagascar México,32307174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
